,title,detail,uid,link
795,"The Duchess Precious Objects and Property from the Estate of Mary, Duchess of Roxburghe",27–28 May 2015 | 10:00 AM BST | London,00000164-5e43-dda0-a9fc-5e73e4f00000,https://www.sothebys.com/en/auctions/2015/duchess-roxburghe-l15317.html
796,Contemporary Art Day Auction,13 May 2015 | 9:30 AM EDT | New York,00000164-5e43-dda0-a9fc-5e73b1680000,https://www.sothebys.com/en/auctions/2015/contemporary-day-n09346.html
797,Important Chinese Art,13 May 2015 | 11:00 AM BST | London,00000164-5e43-dda0-a9fc-5e73b91e0000,https://www.sothebys.com/en/auctions/2015/fine-chinese-ceramics-works-art-l15210.html
798,The Soul of Japanese Aesthetics – The Tsuneichi Inoue Collection,13 May 2015 | 10:00 AM BST | London,00000164-5e43-dda0-a9fc-5e73d65b0000,https://www.sothebys.com/en/auctions/2015/tsuneichi-inoue-collection-l15319.html
799,Contemporary Art Evening Auction,12 May 2015 | 7:00 PM EDT | New York,00000164-5e43-dda0-a9fc-5e73c5a90000,https://www.sothebys.com/en/auctions/2015/contemporary-evening-n09345.html
800,Arts of Europe,12 May 2015 | 10:00 AM BST | London,00000164-5e43-dda0-a9fc-5e73c5410000,https://www.sothebys.com/en/auctions/2015/arts-europe-l15301.html
801,Impressionist & Modern Art Day Sale,6 May 2015 | 10:00 AM EDT | New York,00000164-5e43-dda0-a9fc-5e73e48b0000,https://www.sothebys.com/en/auctions/2015/impressionist-modern-art-day-sale-n09341.html
802,Impressionist & Modern Art Evening Sale,5 May 2015 | 7:00 PM EDT | New York,00000164-5e43-dda0-a9fc-5e73d1d40000,https://www.sothebys.com/en/auctions/2015/impressionist-modern-art-evening-sale-n09340.html
803,Collections,30 April 2015 | 10:30 AM BST | London,00000164-5e43-dda0-a9fc-5e73f6c30000,https://www.sothebys.com/en/auctions/2015/collections-l15304.html
804,A Mansion Overlooking a Royal Park,28 April 2015 | 11:00 AM BST | London,00000164-5e43-dda0-a9fc-5e73ed720000,https://www.sothebys.com/en/auctions/2015/mansion-overlooking-royal-park-l15318.html
805,Contemporary Art / Doha,21 April 2015 | 7:00 PM AST | Doha,00000164-5e43-dda0-a9fc-5e73c66c0000,https://www.sothebys.com/en/auctions/2015/contemporary-art-doha-do1501.html
806,Important Chinese Works of Art,7 April 2015 | 2:30 PM HKT | Hong Kong,00000164-5e43-dda0-a9fc-5e73bf3d0000,https://www.sothebys.com/en/auctions/2015/important-chinese-works-of-art-hk0571.html
807,The Robert H. Blumenfield Collection of Chinese Bamboo Carvings,7 April 2015 | 11:15 AM HKT | Hong Kong,00000164-5e43-dda0-a9fc-5e73cedb0001,https://www.sothebys.com/en/auctions/2015/robert-blumenfield-collection-of-bamboo-carvings-hk0572.html
808,Qianlong – Poet and Collector,7 April 2015 | 11:00 AM HKT | Hong Kong,00000164-5e43-dda0-a9fc-5e73ebf50000,https://www.sothebys.com/en/auctions/2015/qianlong-poet-and-collector-hk0577.html
809,Yongzheng – The Age of Harmony and Integrity,7 April 2015 | 10:45 AM HKT | Hong Kong,00000164-5e43-dda0-a9fc-5e73b98a0000,https://www.sothebys.com/en/auctions/2015/yongzheng-treasures-from-the-age-of-harmony-and-integrity-hk0574.html
810,Imperial Porcelain and Works of Art from a Hong Kong Private Collection,7 April 2015 | 10:15 AM HKT | Hong Kong,00000164-5e43-dda0-a9fc-5e73f7640000,https://www.sothebys.com/en/auctions/2015/imperial-porcelain-and-works-of-art-from-hong-kong-private-collection-hk0575.html
811,Guan – From a Japanese Collection,7 April 2015 | 10:00 AM HKT | Hong Kong,00000164-5e43-dda0-a9fc-5e73cca00000,https://www.sothebys.com/en/auctions/2015/guan-from-a-japanese-collection-hk0573.html
812,Contemporary Literati – Curiosity,5 April 2015 | 9:30 AM HKT | Hong Kong,00000164-5e43-dda0-a9fc-5e73db570000,https://www.sothebys.com/en/auctions/2015/contemporary-literati-hk0566.html
813,The New York Sale,1 April 2015 | 8:00 PM EDT | New York,00000164-5e45-dda0-a9fc-5e750c380000,https://www.sothebys.com/en/auctions/2014/the-new-york-sale-n09215.html
814,Saturday at Sotheby’s: Chinese Art,21 March 2015 | 11:00 AM EDT | New York,00000164-5e43-dda0-a9fc-5e73aec10000,https://www.sothebys.com/en/auctions/2015/saturday-at-sothebys-chinese-art-n09360.html
815,Important Chinese Works of Art,17–18 March 2015 | 2:00 PM EDT | New York,00000164-5e43-dda0-a9fc-5e73bfd70000,https://www.sothebys.com/en/auctions/2015/chinese-works-of-art-n09317.html
816,Chinese Art through the Eye of Sakamoto Gorō – Ceramics,17 March 2015 | 10:00 AM EDT | New York,00000164-5e43-dda0-a9fc-5e73ee0f0000,https://www.sothebys.com/en/auctions/2015/sakamoto-n09336.html
817,Bear Witness | #SothebysBearWitness,10–12 March 2015 | 7:00 PM GMT | London,00000164-5e43-dda0-a9fc-5e73e82b0000,https://www.sothebys.com/en/auctions/2015/bear-witness-l15026.html
818,Bande Dessinée,7 March 2015 | 2:30 PM CET | Paris,00000164-5e43-dda0-a9fc-5e73effd0000,https://www.sothebys.com/en/auctions/2015/bande-dessinee-pf1555.html
819,Contemporary Art Day Auction,11 February 2015 | 10:00 AM GMT | London,00000164-5e43-dda0-a9fc-5e73f8b60000,https://www.sothebys.com/en/auctions/2015/contemporary-art-day-auction-l15021.html
820,Contemporary Art Evening Auction,10 February 2015 | 6:30 PM GMT | London,00000164-5e43-dda0-a9fc-5e73da0d0000,https://www.sothebys.com/en/auctions/2015/contemporary-art-evening-auction-l15020.html
821,Contemporary Art Day Auction,18 October 2014 | 11:00 AM BST | London,00000164-5e45-dda0-a9fc-5e752d100000,https://www.sothebys.com/en/auctions/2014/contemporary-art-day-auction-l14025.html
822,Contemporary Art Day Auction,1 July 2014 | 10:00 AM BST | London,00000164-5e45-dda0-a9fc-5e75055c0000,https://www.sothebys.com/en/auctions/2014/contemporary-art-day-auction-l14023.html
823,Modern and Contemporary Asian Art Evening Sale,4 October 2008 | 7:30 PM HKT | Hong Kong,00000164-5e44-dda0-a9fc-5e74f0c90000,https://www.sothebys.com/en/auctions/2008/modern-and-contemporary-asian-art-evening-sale-hk0292.html
